STD_YY,SCHOOL_KIND_NM,FOUND_DIV_NM,SCHOOL_NM,MJR_NM,DIV_NM,MJR_CHARTR_NM,MJR_STATE_NM,ERSTD_CNT,MASTER_SUM,MASTER_NON_REGIST_CNT,MASTER_NON_GBSCHL_CNT,MASTER_LVSCHL_CNT,MASTER_CLGRD_WARN_CNT,MASTER_STDNT_ACT_CNT,MASTER_FLK_EXPL_CNT,MASTER_CLAS_TERM_EXCESS_CNT,MASTER_ETC_CNT,DR_SUM,DR_NON_REGIST_CNT,DR_NON_GBSCHL_CNT,DR_LVSCHL_CNT,DR_CLGRD_WARN_CNT,DR_STDNT_ACT_CNT,DR_FLK_EXPL_CNT,DR_CLAS_TERM_EXCESS_CNT,DR_ETC_CNT,MDR_UNITY_SUM,MDR_UNITY_NON_REGIST_CNT,MDR_UNITY_NON_GBSCHL_CNT,MDR_UNITY_LVSCHL_CNT,MDR_UNITY_CLGRD_WARN_CNT,MDR_UNITY_STDNT_ACT_CNT,MDR_UNITY_FLK_EXPL_CNT,MDR_UNITY_CLAS_TERM_EXCESS_CNT,MDR_UNITY_ETC_CNT,TOTSUM,HFWY_DROT_STDNT_RT
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,부동산법학과(0025690),야간,일반과정,기존,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,융합보안학과(0210618),야간,일반과정,기존,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,가족상담학과(0035623),야간,일반과정,기존,133,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.8
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,사회복지학과(0034308),야간,일반과정,기존,61,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.3
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,보건행정학과(0204834),야간,일반과정,기존,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.3
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,행정학과(0058554),야간,일반과정,기존,49,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.1
2015,특수대학원,사립,단국대학교 행정법무대학원 _본교,수사보안학과(0019903),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,다문화사회전공(0206796),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,상담심리전공(0045107),야간,일반과정,기존,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4
2015,특수대학원,사립,대진대학교 교육대학원 _본교,교육컨설팅전공(0206798),야간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,교육행정전공(0036131),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,평생교육전공(0059477),야간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,특수교육전공(0053360),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,국어교육전공(0052938),야간,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,영어교육전공(0058454),야간,일반과정,기존,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,사서교육전공(0053239),야간,일반과정,기존,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 교육대학원 _본교,사회과교육전공(0050692),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,국어국문학과(0036015),주간,일반과정,기존,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,문예창작학과(0038749),주간,일반과정,기존,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,영어영문학과(0049750),주간,일반과정,기존,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,문헌정보학과(0055944),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,색채미술심리상담학과(0116440),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,사학과(0055041),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,대순종학과(0045875),주간,일반과정,기존,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,대순종학협동과정(0042664),주간,일반과정,기존,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,북한학과(0050742),주간,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,한국학과(0206793),주간,일반과정,기존,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,철학과(0059644),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,경영학과(0042447),주간,일반과정,기존,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.3
2015,일반대학원,사립,대진대학교 대학원 _본교,경제학과(0044657),주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,글로벌경제학과(0206794),주간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,국제지역통상학과(0039876),주간,일반과정,기존,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,법학과(0048539),주간,일반과정,기존,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0
2015,일반대학원,사립,대진대학교 대학원 _본교,사회복지학과(0116274),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,아동학과(0040925),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,신문방송학과(0038082),주간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,행정학과(0055661),주간,일반과정,기존,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.1
2015,일반대학원,사립,대진대학교 대학원 _본교,교육학과(0041834),주간,일반과정,기존,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,아동교육학과(0041126),주간,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 법무행정대학원 _본교,법학과(0037404),야간,일반과정,기존,35,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17.1
2015,특수대학원,사립,대진대학교 법무행정대학원 _본교,행정학과(0037994),야간,일반과정,기존,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 통일대학원 _본교,북한학과(0051639),야간,일반과정,폐과,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0
2015,특수대학원,사립,대진대학교 통일대학원 _본교,통일학과(0050954),야간,일반과정,기존,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,대진대학교 통일대학원 _본교,국방군사학과(0114909),야간,일반과정,기존,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,루터대학교 대학원 _본교,상담학과(0213948),야간,일반과정,기존,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0
2015,특수대학원,사립,루터대학교 대학원 _본교,신학과(3년제)(0012240),주간,일반과정,기존,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,루터대학교 대학원 _본교,사회복지학과(0010635),야간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,명지대학교 국제대학원 _본교,경배와찬양학과(0046043),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,국어국문학과(0056480),주간,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,문예창작학과(0025614),주간,일반과정,기존,68,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.4
2015,일반대학원,사립,명지대학교 대학원 _본교,일어일문학과(0059997),주간,일반과정,기존,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0
2015,일반대학원,사립,명지대학교 대학원 _본교,중어중문학과(0027517),주간,일반과정,기존,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.3
2015,일반대학원,사립,명지대학교 대학원 _본교,영어영문학과(0045616),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,문헌정보학과(0051637),주간,일반과정,기존,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,미술사학과(0058376),주간,일반과정,기존,70,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.9
2015,일반대학원,사립,명지대학교 대학원 _본교,심리재활학학과간협동과정(0117000),주간,일반과정,기존,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3
2015,일반대학원,사립,명지대학교 대학원 _본교,사학과(0045012),주간,일반과정,기존,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,북한학과(0029151),주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,아랍지역학과(0031003),주간,일반과정,기존,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,철학과(0037758),주간,일반과정,기존,7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28.6
2015,특수대학원,사립,수원대학교교육대학원 _본교,초등과학교육전공(0018469),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교교육대학원 _본교,초등영어교육전공(0017526),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교교육대학원 _본교,국어교육전공(0014058),야간,일반과정,기존,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.3
2015,특수대학원,사립,수원대학교교육대학원 _본교,영어교육전공(0014297),야간,일반과정,기존,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7
2015,특수대학원,사립,수원대학교교육대학원 _본교,일본어교육전공(0019029),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교교육대학원 _본교,중국어교육전공(0016914),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교교육대학원 _본교,역사교육전공(0012131),야간,일반과정,기존,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.0
2015,특수대학원,사립,수원대학교교육대학원 _본교,일반사회교육전공(0012291),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교금융공학대학원 _본교,금융공학과(0010543),야간,일반과정,기존,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80.0
2015,특수대학원,사립,수원대학교금융공학대학원 _본교,금융공학과(0115100),야간,계약학과,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교사회복지대학원 _본교,사회복지학과(0018935),야간,일반과정,기존,53,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9.4
2015,특수대학원,사립,수원대학교사회복지대학원 _본교,사회복지학과(0019481),야간,계약학과,기존,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,국어국문학과(0013962),주간,일반과정,기존,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,영어영문학과(0018156),주간,일반과정,기존,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,사학과(0013408),주간,일반과정,기존,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
2015,일반대학원,사립,수원대학교일반대학원 _본교,경영학과(0012833),주간,일반과정,기존,47,2,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.5
2015,일반대학원,사립,수원대학교일반대학원 _본교,경영학과(0017640),주간,계약학과,기존,5,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,법학과(0010718),주간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,아동가족복지학과(0014209),주간,일반과정,기존,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,도시부동산개발학과(0017903),주간,일반과정,폐과,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,언론정보학과(0019868),주간,일반과정,기존,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,행정학과(0014408),주간,일반과정,기존,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,행정학과(0016008),주간,계약학과,기존,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0
2015,특수대학원,사립,수원대학교행정대학원 _본교,복지행정전공(0211759),야간,일반과정,기존,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교행정대학원 _본교,일반행정전공(0011041),야간,계약학과,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교행정대학원 _본교,일반행정전공(0011042),야간,일반과정,기존,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22.2
2015,특수대학원,사립,수원대학교행정대학원 _본교,정책학전공(0012156),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교행정대학원 _본교,부동산및지방자치(0010804),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,수원대학교행정대학원 _본교,아동보육행정전공(0211805),야간,일반과정,기존,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7
2015,특수대학원,사립,수원대학교호텔관광대학원 _본교,호텔관광경영학과(0018997),야간,일반과정,기존,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.1
2015,특수대학원,사립,신한대학교 생활문화대학원 _본교,아동가족학과(0206591),야간,일반과정,기존,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
2015,특수대학원,사립,신한대학교 지식복지대학원 _본교,사회복지학과(0206590),야간,일반과정,기존,64,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.8
2015,특수대학원,사립,강남대학교 경영대학원 _본교,경영학과(0114558),야간,일반과정,기존,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교 부동산ㆍ법무ㆍ행정대학원 _본교,부동산학과(0212187),야간,일반과정,기존,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교 부동산ㆍ법무ㆍ행정대학원 _본교,법학과(0212185),야간,일반과정,기존,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1
2015,특수대학원,사립,강남대학교 부동산ㆍ법무ㆍ행정대학원 _본교,행정학과(0212186),야간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,청소년상담전공(0209073),야간,일반과정,기존,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,교육상담전공(0016063),야간,일반과정,기존,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,교육행정전공(0010370),야간,일반과정,기존,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,평생교육전공(0014141),야간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,유아교육전공(0017159),야간,일반과정,기존,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4
2015,특수대학원,사립,강남대학교교육대학원 _본교,언어치료교육전공(0011099),야간,일반과정,기존,34,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.9
2015,특수대학원,사립,강남대학교교육대학원 _본교,유아특수교육전공(0019809),야간,일반과정,기존,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,특수대학원,사립,강남대학교교육대학원 _본교,특수교육전공(0015911),야간,일반과정,기존,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0
2015,일반대학원,사립,강남대학교대학원 _본교,국어국문학과(0016026),주간,일반과정,기존,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,수화통번역학과(0212996),주간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,문헌정보학과(0013254),주간,일반과정,기존,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,심리학과(0212189),주간,일반과정,기존,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,신학과(0012222),주간,일반과정,기존,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.3
2015,일반대학원,사립,강남대학교대학원 _본교,신학과(0012850),주간,계약학과,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,경영학과(0019764),주간,일반과정,기존,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,부동산학과(0010552),주간,일반과정,기존,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,부동산학과(0016636),주간,계약학과,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,금융경제학과(0016967),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,산업경제학과(0116355),주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,세무학과(0019754),주간,일반과정,기존,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,경제통상학과(0014541),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,국제통상학과(0019163),주간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2015,일반대학원,사립,강남대학교대학원 _본교,실버산업학과(0013578),주간,일반과정,기존,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0
2015,일반대학원,사립,강남대학교대학원 _본교,교육학과(0017120),주간,일반과정,기존,40,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.0
