STD_YY,SCHOOL_KIND_NM,FOUND_DIV_NM,SCHOOL_NM,COLGE_UNIV_NM,MJR_NM,DIV_NM,MJR_CHARTR_NM,MALE_GRA_CNT,FEMALE_GRA_CNT,HTIR_CONCTN_MALE_EMPLYE_CNT,HTIR_CONCTN_FEMALE_EMPLYE_CNT,OVSEA_MALE_EMPLYE_CNT,OVSEA_FEMALE_EMPLYE_CNT,FARMJ_MALE_ENFLPSN_CNT,FARMJ_FEMALE_ENFLPSN_CNT,INDVDL_CRAT_MALE_ENFLPSN_CNT,INDVDL_CRAT_FEMALE_ENFLPSN_CNT,PSN1_MALE_FUDR_CNT,PSN1_FEMALE_FUDR_CNT,MALE_FRLAC_CNT,FEMALE_FRLAC_CNT,ETSHP_MALE_CNT,ETSHP_FEMALE_CNT,RECR_CNT,EMPLYMT_NO_POSBL_MALE_CNT,EMPLYMT_NO_POSBL_FEMALE_CNT,FRGNR_INTSTD_MALE_CNT,FRGNR_INTSTD_FEMALE_CNT,HTIR_JOSUBSE_MALE_TRGTER_CNT,HTIR_JOSUBSE_FEMALE_TRGTER_CNT,MALE_ETC_PSN_CNT,FEMALE_ETC_PSN_CNT,MALE_UKNWN_PSN_CNT,FEMALE_UKNWN_PSN_CNT,EMPLYMT_RT,ENSCHAT_MALE_ATHT_EMPLYE_CNT,ENSCHAT_FEMALE_ATHT_EMPLYE_CNT,TSCHGRD_MALE_EMPLYE_CNT,TSCHGRD_FEMALE_EMPLYE_CNT,PRMRY_MAINTNC_SUM_EMPRT,PRMRY_MAINTNC_MALE_EMPRT,PRMRY_MAINTNC_FEMALE_EMPRT,SECND_MAINTNC_SUM_EMPRT,SECND_MAINTNC_MALE_EMPRT,SECND_MAINTNC_FEMALE_EMPRT,TERT_MAINTNC_SUM_EMPRT,TERT_MAINTNC_MALE_EMPRT,TERT_MAINTNC_FEMALE_EMPRT,QUAT_MAINTNC_SUM_EMPRT,QUAT_MAINTNC_MALE_EMPRT,QUAT_MAINTNC_FEMALE_EMPRT
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,공연예술학과(0006009),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,국악학과(0036335),주간,일반과정,5,6,2,2,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,72.7,2,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,도예학과(0048385),주간,일반과정,4,16,0,1,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0,0,2,0,0,3,7,0,0,18.8,0,1,0,3,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,무용학과(0048236),주간,일반과정,0,11,0,2,0,0,0,0,0.0,0.0,0.0,5.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,2,0,0,77.8,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,시각디자인학과(0048138),주간,일반과정,1,4,1,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,1,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,연극영화학과(0033231),주간,일반과정,3,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,33.3,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,음악학과(0058611),주간,일반과정,6,14,3,2,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,11,0,0,36.8,3,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,조형예술학과(0053475),주간,일반과정,8,9,3,4,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,3,2,0,0,60.0,2,1,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,체육학과(0033722),주간,일반과정,12,5,8,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,3,0,0,0,81.3,4,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,패션및제품디자인학과(0057557),주간,일반과정,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,회화학과(0039671),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,미술학과(0049992),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,디자인학과(0028321),주간,일반과정,5,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,바둑학과(0048738),주간,일반과정,2,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,33.3,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,영화뮤지컬학과(0043887),주간,일반과정,2,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.3,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,음악학과(0039766),주간,일반과정,1,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,33.3,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,체육학과(0027005),주간,일반과정,6,3,1,1,0,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,75.0,0,0,2,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,서울신학대학교대학원 _본교,단과대구분없음,교회음악학과(0007117),주간,일반과정,2,6,0,2,0,0,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,62.5,0,0,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,미술학과(0008829),주간,일반과정,2,2,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,66.7,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,음악학과(0007674),주간,일반과정,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,25.0,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,체육학과(0007405),주간,일반과정,0,3,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.7,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,경호학과(0008786),주간,일반과정,10,1,4,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,2,0,1,0,60.0,3,0,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,무도학과(0006713),주간,일반과정,5,1,3,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,3,1,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,무용학과(0006114),주간,일반과정,1,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,0,0,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,체육학과(0007867),주간,일반과정,18,6,8,2,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,4,1,0,0,2,1,1,0,66.7,7,1,1,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,평택대학교 일반대학원 _본교,단과대구분없음,디자인학과(0058858),주간,일반과정,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,평택대학교 일반대학원 _본교,단과대구분없음,음악학과(0034818),주간,일반과정,0,3,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.0,0,0,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한세대학교 대학원 _본교,단과대구분없음,음악과(0050327),주간,일반과정,8,10,2,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0,3,2,0,0,1,3,1,2,33.3,1,0,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,특수체육학과(0007886),주간,일반과정,4,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,50.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,디자인학부(0056734),주간,일반과정,10,14,7,11,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,90.9,6,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,생활무용예술학과(0047337),주간,일반과정,0,5,0,2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.0,0,1,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,생활스포츠학과(0029397),주간,일반과정,5,4,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,2,0,0,50.0,1,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,건축설비공학과(0048650),주간,일반과정,2,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,건축학과(0044947),주간,일반과정,4,2,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.3,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,기계공학과(0050761),주간,일반과정,2,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,도시계획학과(0204985),주간,일반과정,15,9,11,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,0,2,3,0,0,76.2,9,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,모바일소프트웨어학과(0045661),주간,계약학과,9,2,9,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,산업공학과(0040649),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,소방방재공학과(0000214),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,실내건축학과(0039279),주간,일반과정,4,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.0,1,0,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,에너지소재및핵심장비협동과정(0001363),주간,일반과정,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.7,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,전기전자공학과(0038482),주간,일반과정,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,50.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,분자생물학과(0043553),주간,일반과정,8,5,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,1,0,0,69.2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,생명자원과학과(0050147),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,수학과(0044622),주간,일반과정,1,2,0,2,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,수학교육학과(0025463),주간,일반과정,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,식품영양학과(0041362),주간,일반과정,1,8,1,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,응용물리학과(0059631),주간,일반과정,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,전통의상학과(0040237),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,정보통계학과(0036963),주간,일반과정,5,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,단국대학교 일반대학원 _본교,단과대구분없음,화학과(0052802),주간,일반과정,11,14,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,0,84.0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,물리학과(0039465),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,생명과학과(0048268),주간,일반과정,5,0,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,식품영양학과(0043695),주간,일반과정,0,3,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,화학과(0027194),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,물리학과(0044208),주간,일반과정,8,1,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,0,0,0,66.7,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,생명과학정보학과(0116458),주간,일반과정,0,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,66.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,수학과(0048480),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,식품영양학과(0047321),주간,일반과정,0,3,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,명지대학교 대학원 _본교,단과대구분없음,화학과(0055154),주간,일반과정,6,1,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,85.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,식품영양학과(0021955),주간,일반과정,2,3,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,통계정보학과(0021204),주간,일반과정,2,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,간호학과(0009168),주간,일반과정,0,23,0,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,100.0,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,물리학과(0021193),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,생명과학과(0022952),주간,일반과정,3,1,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,수학과(0020381),주간,일반과정,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,33.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,서울장신대학교 일반대학원 _본교,단과대구분없음,신학과(0060116),주간,일반과정,8,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,1,0,0,0,0,0,0,7,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,성결대학교일반대학원 _본교,단과대구분없음,경영학과(0210947),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,성결대학교일반대학원 _본교,단과대구분없음,교육학과(0210862),주간,일반과정,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,성결대학교일반대학원 _본교,단과대구분없음,사회복지학과(0210866),주간,일반과정,2,6,2,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,62.5,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,일반대학원,사립,성결대학교일반대학원 _본교,단과대구분없음,신학과(0210865),주간,일반과정,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,간호학과(0009168),주간,일반과정,0,17,0,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,2,0,0,87.5,0,14,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,물리학과(0021193),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,생명과학과(0022952),주간,일반과정,3,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,수학과(0020381),주간,일반과정,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,약학과(0009230),주간,일반과정,8,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,85.7,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,의생명과학과(0022536),주간,일반과정,7,25,1,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,0,4,10,0,0,48.3,0,3,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,화학과(0021738),주간,일반과정,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,물리치료학과(0009897),주간,일반과정,4,2,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,66.7,3,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
